Date,btc_price,open,high,low,volume,spx_price,xau_price,vix_price,dxy_price,btc_logret,spx_logret,xau_logret,vix_logret,dxy_logret,spx_logret_lag1,spx_logret_lag3,spx_logret_lag7,xau_logret_lag1,xau_logret_lag3,xau_logret_lag7,vix_logret_lag1,vix_logret_lag3,vix_logret_lag7,dxy_logret_lag1,dxy_logret_lag3,dxy_logret_lag7,btc_ma50,btc_ma200
2015-07-30,287.0,288.4,289.9,284.9,44790.0,2108.6,1088.99,12.13,97.56,-0.004866189651172788,0.0,-0.007045891306365658,-0.030046921352296637,0.005962801670513285,0.0073302246447964755,-0.005835138201990923,-0.005692074945308612,0.0012226055792006589,-0.004267120519750477,-0.002426463362898758,-0.07250669078674801,0.12695962746128805,0.04200940807754315,0.00216774278435509,-0.007639141102982271,-0.005033136812784121,264.762,246.668
2015-07-31,283.7,287.0,288.7,280.8,49210.0,2103.8,1095.65,12.12,97.34,-0.01156487394481544,-0.0022789868376754253,0.0060971332870692115,-0.0008247423147904947,-0.002257568942411258,0.0,0.01230548117616841,-0.010760762865378706,-0.007045891306365658,0.000849404326404289,0.007580291103421197,-0.030046921352296637,-0.14903557916048796,0.08344489807549194,0.005962801670513285,0.0027940205479108386,0.0013377928416599535,265.83799999999997,246.74
2015-08-01,280.5,283.7,284.5,276.3,39430.0,2103.8,1095.65,12.12,97.34,-0.011343616852054653,0.0,0.0,0.0,0.0,-0.0022789868376754253,0.0073302246447964755,0.0,0.0060971332870692115,0.0012226055792006589,0.0,-0.0008247423147904947,-0.07250669078674801,0.0,-0.002257568942411258,0.00216774278435509,0.0,266.83799999999997,247.03599999999997
2015-08-02,281.4,280.5,282.5,275.9,35670.0,2103.8,1095.65,12.12,97.34,0.0032034197175376438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007045891306365658,0.0,0.0,-0.030046921352296637,0.0,0.0,0.005962801670513285,0.0,267.816,247.61849999999998
2015-08-03,281.6,281.4,285.0,278.9,45890.0,2098.0,1086.5,12.56,97.49,0.0007104796035988566,-0.0027607233489313886,-0.008386273744928282,0.03566018039888433,0.0015398042358718874,0.0,-0.0022789868376754253,-0.005835138201990923,0.0,0.0060971332870692115,-0.004267120519750477,0.0,-0.0008247423147904947,0.12695962746128805,0.0,-0.002257568942411258,-0.007639141102982271,268.772,247.9775
2015-08-04,284.3,281.6,285.7,279.6,44840.0,2093.3,1087.45,13.0,97.93,0.009542394373066703,-0.0022427418557680306,0.0008739851978853994,0.034432196421484006,0.004503129091523121,-0.0027607233489313886,0.0,0.01230548117616841,-0.008386273744928282,0.0,0.000849404326404289,0.03566018039888433,0.0,-0.14903557916048796,0.0015398042358718874,0.0,0.0027940205479108386,269.718,248.36450000000002
2015-08-05,281.7,284.3,285.5,280.5,38290.0,2099.8,1085.05,12.51,97.96,-0.00918734377462729,0.0031003339803664597,-0.002209437032287617,-0.038421032982716964,0.0003062943512637701,-0.0022427418557680306,0.0,0.0073302246447964755,0.0008739851978853994,0.0,0.0012226055792006589,0.034432196421484006,0.0,-0.07250669078674801,0.004503129091523121,0.0,0.00216774278435509,270.356,248.775
2015-08-06,278.0,281.7,282.0,276.5,33260.0,2083.6,1089.41,13.77,97.83,-0.013221561191689771,-0.007744935209804539,0.004010196410149803,0.09596398826174374,-0.0013279536146294756,0.0031003339803664597,-0.0027607233489313886,0.0,-0.002209437032287617,-0.008386273744928282,-0.007045891306365658,-0.038421032982716964,0.03566018039888433,-0.030046921352296637,0.0003062943512637701,0.0015398042358718874,0.005962801670513285,270.968,249.112
2015-08-07,277.9,278.0,279.6,274.3,42810.0,2077.6,1094.2,13.39,97.56,-0.00035977694217911903,-0.002883785522497744,0.0043872373574935656,-0.027984153037482265,-0.0027637051216178555,-0.007744935209804539,-0.0022427418557680306,-0.0022789868376754253,0.004010196410149803,0.0008739851978853994,0.0060971332870692115,0.09596398826174374,0.034432196421484006,-0.0008247423147904947,-0.0013279536146294756,0.004503129091523121,-0.002257568942411258,271.558,249.422
2015-08-08,258.6,277.9,278.9,257.4,82540.0,2077.6,1094.2,13.39,97.56,-0.07197887041070072,0.0,0.0,0.0,0.0,-0.002883785522497744,0.0031003339803664597,0.0,0.0043872373574935656,-0.002209437032287617,0.0,-0.027984153037482265,-0.038421032982716964,0.0,-0.0027637051216178555,0.0003062943512637701,0.0,271.848,249.662
2015-08-09,263.9,258.6,266.8,258.6,57480.0,2077.6,1094.2,13.39,97.56,0.0202877771715211,0.0,0.0,0.0,0.0,0.0,-0.007744935209804539,0.0,0.0,0.004010196410149803,0.0,0.0,0.09596398826174374,0.0,0.0,-0.0013279536146294756,0.0,272.226,249.8405
2015-08-10,263.3,263.9,266.6,260.5,48570.0,2104.2,1104.51,12.23,97.16,-0.002276177007014501,0.012721966025648596,0.009378295059989886,-0.0906162100040002,-0.0041084692137478415,0.0,-0.002883785522497744,-0.0027607233489313886,0.0,0.0043872373574935656,-0.008386273744928282,0.0,-0.027984153037482265,0.03566018039888433,0.0,-0.0027637051216178555,0.0015398042358718874,272.61,249.9935
2015-08-11,269.0,263.3,269.9,261.4,51360.0,2084.1,1109.01,13.71,97.29,0.021417313099575428,-0.009598240007242501,0.004065927752549238,0.11423354387514215,0.0013371048533646864,0.012721966025648596,0.0,-0.0022427418557680306,0.009378295059989886,0.0,0.0008739851978853994,-0.0906162100040002,0.0,0.034432196421484006,-0.0041084692137478415,0.0,0.004503129091523121,273.04,250.1775
2015-08-12,267.7,269.0,271.5,263.7,56730.0,2086.1,1125.3,13.61,96.26,-0.004844429075532331,0.0009591866832957824,0.014581941313686451,-0.007320676910848394,-0.010643345112373047,-0.009598240007242501,0.0,0.0031003339803664597,0.004065927752549238,0.0,-0.002209437032287617,0.11423354387514215,0.0,-0.038421032982716964,0.0013371048533646864,0.0,0.0003062943512637701,273.518,250.275
2015-08-13,263.4,267.7,268.4,261.3,56490.0,2083.4,1115.05,13.49,96.44,-0.016193161217126145,-0.0012951194998921222,-0.009150419817824355,-0.00885614644371015,0.0018681894380069483,0.0009591866832957824,0.012721966025648596,-0.007744935209804539,0.014581941313686451,0.009378295059989886,0.004010196410149803,-0.007320676910848394,-0.0906162100040002,0.09596398826174374,-0.010643345112373047,-0.0041084692137478415,-0.0013279536146294756,273.974,250.3315
2015-08-14,265.0,263.4,267.2,260.2,52330.0,2091.5,1114.11,12.83,96.52,0.006056036677041609,0.003880337331904722,-0.0008433670581887258,-0.05016249159211941,0.0008291874438605577,-0.0012951194998921222,-0.009598240007242501,-0.002883785522497744,-0.009150419817824355,0.004065927752549238,0.0043872373574935656,-0.00885614644371015,0.11423354387514215,-0.027984153037482265,0.0018681894380069483,0.0013371048533646864,-0.0027637051216178555,274.422,250.3105
2015-08-15,260.5,265.0,266.5,259.4,38910.0,2091.5,1114.11,12.83,96.52,-0.017126964792800597,0.0,0.0,0.0,0.0,0.003880337331904722,0.0009591866832957824,0.0,-0.0008433670581887258,0.014581941313686451,0.0,-0.05016249159211941,-0.007320676910848394,0.0,0.0008291874438605577,-0.010643345112373047,0.0,274.774,250.2965
2015-08-16,257.1,260.5,261.9,254.6,69040.0,2091.5,1114.11,12.83,96.52,-0.013137746921577775,0.0,0.0,0.0,0.0,0.0,-0.0012951194998921222,0.0,0.0,-0.009150419817824355,0.0,0.0,-0.00885614644371015,0.0,0.0,0.0018681894380069483,0.0,274.902,250.40099999999998
2015-08-17,257.1,257.1,259.9,252.9,47880.0,2102.4,1117.66,13.02,96.81,0.0,0.005198037408038219,0.0031813340927562806,0.014700458152878161,0.0030000539751493093,0.0,0.003880337331904722,0.012721966025648596,0.0,-0.0008433670581887258,0.009378295059989886,0.0,-0.05016249159211941,-0.0906162100040002,0.0,0.0008291874438605577,-0.0041084692137478415,275.06600000000003,250.51649999999998
2015-08-18,246.7,257.1,257.5,245.7,94500.0,2096.9,1118.01,13.79,97.04,-0.041292090736532915,-0.0026194856975914733,0.00031310524617614706,0.057457055024787214,0.002372969903814481,0.005198037408038219,0.0,-0.009598240007242501,0.0031813340927562806,0.0,0.004065927752549238,0.014700458152878161,0.0,0.11423354387514215,0.0030000539751493093,0.0,0.0013371048533646864,274.86,250.591
2015-08-19,226.0,246.7,247.9,214.3,245820.0,2079.6,1134.46,15.25,96.36,-0.08763802426302507,-0.008284496083139291,0.014606447556624774,0.10063581124821022,-0.00703208688912414,-0.0026194856975914733,0.0,0.0009591866832957824,0.00031310524617614706,0.0,0.014581941313686451,0.057457055024787214,0.0,-0.007320676910848394,0.002372969903814481,0.0,-0.010643345112373047,274.098,250.62850000000003
2015-08-20,234.7,226.0,238.0,225.5,90980.0,2035.7,1153.16,19.14,95.98,0.037773103584691825,-0.021335827436560036,0.01634923329629792,0.22720088297138763,-0.003951341316571094,-0.008284496083139291,0.005198037408038219,-0.0012951194998921222,0.014606447556624774,0.0031813340927562806,-0.009150419817824355,0.10063581124821022,0.014700458152878161,-0.00885614644371015,-0.00703208688912414,0.0030000539751493093,0.0018681894380069483,273.64,250.6755
2015-08-21,232.4,234.7,236.3,230.5,57650.0,1970.9,1161.05,28.03,95.01,-0.009848077879221609,-0.032349448874551885,0.006818768020906812,0.3814949791518887,-0.010157687211441297,-0.021335827436560036,-0.0026194856975914733,0.003880337331904722,0.01634923329629792,0.00031310524617614706,-0.0008433670581887258,0.22720088297138763,0.057457055024787214,-0.05016249159211941,-0.003951341316571094,0.002372969903814481,0.0008291874438605577,273.19,250.643
2015-08-22,229.5,232.4,235.1,221.0,74210.0,1970.9,1161.05,28.03,95.01,-0.01255699547715638,0.0,0.0,0.0,0.0,-0.032349448874551885,-0.008284496083139291,0.0,0.006818768020906812,0.014606447556624774,0.0,0.3814949791518887,0.10063581124821022,0.0,-0.010157687211441297,-0.00703208688912414,0.0,272.672,250.6535
2015-08-23,226.8,229.5,232.7,224.3,48840.0,1970.9,1161.05,28.03,95.01,-0.011834457647002796,0.0,0.0,0.0,0.0,0.0,-0.021335827436560036,0.0,0.0,0.01634923329629792,0.0,0.0,0.22720088297138763,0.0,0.0,-0.003951341316571094,0.0,271.99800000000005,250.65449999999998
2015-08-24,211.4,226.8,228.4,207.8,196700.0,1893.2,1155.05,40.74,93.33,-0.07031649841745971,-0.04022177216635578,-0.005181135030503094,0.37393504562196284,-0.017840549641002887,0.0,-0.032349448874551885,0.005198037408038219,0.0,0.006818768020906812,0.0031813340927562806,0.0,0.3814949791518887,0.014700458152878161,0.0,-0.010157687211441297,0.0030000539751493093,270.824,250.629
2015-08-25,220.5,211.4,226.6,196.3,190790.0,1867.6,1140.65,36.02,94.53,0.04214562145076332,-0.013614334935310992,-0.012545357723313097,-0.12313607105084966,0.012775644859637678,-0.04022177216635578,0.0,-0.0026194856975914733,-0.005181135030503094,0.0,0.00031310524617614706,0.37393504562196284,0.0,0.057457055024787214,-0.017840549641002887,0.0,0.002372969903814481,269.85200000000003,250.61649999999997
2015-08-26,225.0,220.5,230.7,218.8,92810.0,1940.5,1125.55,30.32,95.1,0.02020270731751947,0.03829148771217905,-0.013326470278711519,-0.1722667789736392,0.006011725114051671,-0.013614334935310992,0.0,-0.008284496083139291,-0.012545357723313097,0.0,0.014606447556624774,-0.12313607105084966,0.0,0.10063581124821022,0.012775644859637678,0.0,-0.00703208688912414,269.028,250.60299999999998
2015-08-27,222.7,225.0,228.4,222.0,60250.0,1987.7,1125.71,26.1,95.61,-0.010274827941098214,0.024032519587592283,0.00014214262259299376,-0.14987224644552316,0.005348447546010124,0.03829148771217905,-0.04022177216635578,-0.021335827436560036,-0.013326470278711519,-0.005181135030503094,0.01634923329629792,-0.1722667789736392,0.37393504562196284,0.22720088297138763,0.006011725114051671,-0.017840549641002887,-0.003951341316571094,268.10999999999996,250.59800000000004
2015-08-28,231.6,222.7,234.8,219.6,90660.0,1988.9,1133.96,26.05,96.11,0.03918617143551834,0.0006035306726474722,0.007301983614205236,-0.0019175461292718174,0.005215951737838302,0.024032519587592283,-0.013614334935310992,-0.032349448874551885,0.00014214262259299376,-0.012545357723313097,0.006818768020906812,-0.14987224644552316,-0.12313607105084966,0.3814949791518887,0.005348447546010124,0.012775644859637678,-0.010157687211441297,267.36,250.6545
2015-08-29,228.5,231.6,233.1,226.4,43740.0,1988.9,1133.96,26.05,96.11,-0.013475535364580798,0.0,0.0,0.0,0.0,0.0006035306726474722,0.03829148771217905,0.0,0.007301983614205236,-0.013326470278711519,0.0,-0.0019175461292718174,-0.1722667789736392,0.0,0.005215951737838302,0.006011725114051671,0.0,266.258,250.69850000000002
2015-08-30,228.4,228.5,232.3,225.4,39810.0,1988.9,1133.96,26.05,96.11,-0.000437732552404165,0.0,0.0,0.0,0.0,0.0,0.024032519587592283,0.0,0.0,0.00014214262259299376,0.0,0.0,-0.14987224644552316,0.0,0.0,0.005348447546010124,0.0,264.986,250.74650000000003
2015-08-31,229.5,228.4,231.8,224.2,54510.0,1972.2,1134.5,28.43,95.82,0.00480455171874472,-0.008432051170972048,0.0004760939229255373,0.08742715746353245,-0.003021937380216946,0.0,0.0006035306726474722,-0.04022177216635578,0.0,0.007301983614205236,-0.005181135030503094,0.0,-0.0019175461292718174,0.37393504562196284,0.0,0.005215951737838302,-0.017840549641002887,263.368,250.785
2015-09-01,227.2,229.5,231.4,225.8,66540.0,1913.8,1140.11,31.4,95.45,-0.010072342653603562,-0.030058876553066247,0.004932723741735608,0.09936296725129928,-0.003868881283219298,-0.008432051170972048,0.0,-0.013614334935310992,0.0004760939229255373,0.0,-0.012545357723313097,0.08742715746353245,0.0,-0.12313607105084966,-0.003021937380216946,0.0,0.012775644859637678,262.10400000000004,250.74
2015-09-02,228.6,227.2,230.6,225.6,58770.0,1948.9,1134.05,26.09,95.83,0.0061430645137140714,0.018174316482816047,-0.005329452935187302,-0.18525579376557064,0.0039732381839141925,-0.030058876553066247,0.0,0.03829148771217905,0.004932723741735608,0.0,-0.013326470278711519,0.09936296725129928,0.0,-0.1722667789736392,-0.003868881283219298,0.0,0.006011725114051671,260.93600000000004,250.59
2015-09-03,226.2,228.6,229.6,225.4,54150.0,1951.1,1125.25,25.61,96.41,-0.010554187678690256,0.0011282052478743193,-0.007790062853402702,-0.018569198937203196,0.0060341423206181025,0.018174316482816047,-0.008432051170972048,0.024032519587592283,-0.005329452935187302,0.0004760939229255373,0.00014214262259299376,-0.18525579376557064,0.08742715746353245,-0.14987224644552316,0.0039732381839141925,-0.003021937380216946,0.005348447546010124,259.792,250.55450000000002
2015-09-04,230.3,226.2,231.1,225.8,61760.0,1921.2,1123.0,27.8,96.23,0.017963243144619483,-0.015443325285183624,-0.0020015574345988384,0.08205312048515759,-0.0018687713079794854,0.0011282052478743193,-0.030058876553066247,0.0006035306726474722,-0.007790062853402702,0.004932723741735608,0.007301983614205236,-0.018569198937203196,0.09936296725129928,-0.0019175461292718174,0.0060341423206181025,-0.003868881283219298,0.005215951737838302,258.86600000000004,250.52700000000002
2015-09-05,233.7,230.3,235.6,228.3,48280.0,1921.2,1123.0,27.8,96.23,0.014655434718172565,0.0,0.0,0.0,0.0,-0.015443325285183624,0.018174316482816047,0.0,-0.0020015574345988384,-0.005329452935187302,0.0,0.08205312048515759,-0.18525579376557064,0.0,-0.0018687713079794854,0.0039732381839141925,0.0,257.948,250.4795
2015-09-06,239.9,233.7,243.6,234.7,66270.0,1921.2,1123.0,27.8,96.23,0.026183928300836656,0.0,0.0,0.0,0.0,0.0,0.0011282052478743193,0.0,0.0,-0.007790062853402702,0.0,0.0,-0.018569198937203196,0.0,0.0,0.0060341423206181025,0.0,257.266,250.503
2015-09-07,239.6,239.9,242.7,237.5,57190.0,1921.2,1119.47,27.8,96.23,-0.001251303604354693,0.0,-0.0031483167362324157,0.0,0.0,0.0,-0.015443325285183624,-0.008432051170972048,0.0,-0.0020015574345988384,0.0004760939229255373,0.0,0.08205312048515759,0.08742715746353245,0.0,-0.0018687713079794854,-0.003021937380216946,256.594,250.4915
2015-09-08,243.2,239.6,246.4,239.2,76350.0,1969.4,1121.8,24.9,95.98,0.0149132838507176,0.0247789370230323,0.0020791790720256463,-0.1101682172259296,-0.002601322938210009,0.0,0.0,-0.030058876553066247,-0.0031483167362324157,0.0,0.004932723741735608,0.0,0.0,0.09936296725129928,0.0,0.0,-0.003868881283219298,255.90400000000002,250.485
2015-09-09,237.4,243.2,244.3,236.5,69260.0,1942.0,1106.1,26.23,96.01,-0.02413766791644418,-0.014010557962431487,-0.014094223166028092,0.0520359904081205,0.0003125162794330106,0.0247789370230323,0.0,0.018174316482816047,0.0020791790720256463,0.0,-0.005329452935187302,-0.1101682172259296,0.0,-0.18525579376557064,-0.002601322938210009,0.0,0.0039732381839141925,255.15,250.45
2015-09-10,238.1,237.4,240.6,234.3,60540.0,1952.3,1111.55,24.37,95.46,0.0029442713172494906,0.005289794837486311,0.0049151227397921885,-0.07355092624166747,-0.005745041131782041,-0.014010557962431487,0.0,0.0011282052478743193,-0.014094223166028092,-0.0031483167362324157,-0.007790062853402702,0.0520359904081205,0.0,-0.018569198937203196,0.0003125162794330106,0.0,0.0060341423206181025,254.382,250.46200000000002
2015-09-11,239.9,238.1,241.0,237.4,45770.0,1961.0,1107.9,23.2,95.19,0.007531416352831814,0.004446382507589768,-0.003289106121373195,-0.04920058896485064,-0.002832417314536594,0.005289794837486311,0.0247789370230323,-0.015443325285183624,0.0049151227397921885,0.0020791790720256463,-0.0020015574345988384,-0.07355092624166747,-0.1101682172259296,0.08205312048515759,-0.005745041131782041,-0.002601322938210009,-0.0018687713079794854,253.67,250.4675
2015-09-12,235.6,239.9,240.3,233.3,43770.0,1961.0,1107.9,23.2,95.19,-0.018086718068217354,0.0,0.0,0.0,0.0,0.004446382507589768,-0.014010557962431487,0.0,-0.003289106121373195,-0.014094223166028092,0.0,-0.04920058896485064,0.0520359904081205,0.0,-0.002832417314536594,0.0003125162794330106,0.0,252.61399999999998,250.451
2015-09-13,230.2,235.6,236.2,228.3,51600.0,1961.0,1107.9,23.2,95.19,-0.023186955489649424,0.0,0.0,0.0,0.0,0.0,0.005289794837486311,0.0,0.0,0.0049151227397921885,0.0,0.0,-0.07355092624166747,0.0,0.0,-0.005745041131782041,0.0,251.44400000000002,250.41549999999998
2015-09-14,229.9,230.2,232.6,226.0,61100.0,1953.0,1108.8,24.25,95.25,-0.0013040645186462845,-0.00408789531966732,0.0008120179090114567,0.04426433871122801,0.00063011974359653,0.0,0.004446382507589768,0.0,0.0,-0.003289106121373195,-0.0031483167362324157,0.0,-0.04920058896485064,0.0,0.0,-0.002832417314536594,0.0,250.20600000000002,250.3825
2015-09-15,229.5,229.9,242.8,228.0,49520.0,1978.1,1105.4,22.54,95.61,-0.0017414022685360484,0.012770136145351104,-0.0030710890364761363,-0.07312510877186203,0.003772403090544356,-0.00408789531966732,0.0,0.0247789370230323,0.0008120179090114567,0.0,0.0020791790720256463,0.04426433871122801,0.0,-0.1101682172259296,0.00063011974359653,0.0,-0.002601322938210009,248.93599999999998,250.2625
2015-09-16,228.6,229.5,230.9,225.1,51910.0,1995.3,1119.55,21.35,95.42,-0.00392927813988955,0.008657626936455082,0.012719558438184876,-0.05423976893699661,-0.0019892170093937828,0.012770136145351104,0.0,-0.014010557962431487,-0.0030710890364761363,0.0,-0.014094223166028092,-0.07312510877186203,0.0,0.0520359904081205,0.003772403090544356,0.0,0.0003125162794330106,247.63400000000001,250.135
2015-09-17,232.7,228.6,235.2,227.9,56060.0,1990.2,1131.4,21.14,94.55,0.017776318947535688,-0.0025592787774233404,0.01052898507170781,-0.009884759232541973,-0.009159404983494468,0.008657626936455082,-0.00408789531966732,0.005289794837486311,0.012719558438184876,0.0008120179090114567,0.0049151227397921885,-0.05423976893699661,0.04426433871122801,-0.07355092624166747,-0.0019892170093937828,0.00063011974359653,-0.005745041131782041,246.52,250.00900000000001
2015-09-18,232.2,232.7,234.7,230.6,53170.0,1958.0,1139.4,22.28,94.86,-0.00215100104445491,-0.01631159209060609,0.00704600413723986,0.05252243461699172,0.0032733253449691085,-0.0025592787774233404,0.012770136145351104,0.004446382507589768,0.01052898507170781,-0.0030710890364761363,-0.003289106121373195,-0.009884759232541973,-0.07312510877186203,-0.04920058896485064,-0.009159404983494468,0.003772403090544356,-0.002832417314536594,245.424,249.801
2015-09-19,231.1,232.2,233.4,230.2,34470.0,1958.0,1139.4,22.28,94.86,-0.004748551983456039,0.0,0.0,0.0,0.0,-0.01631159209060609,0.008657626936455082,0.0,0.00704600413723986,0.012719558438184876,0.0,0.05252243461699172,-0.05423976893699661,0.0,0.0032733253449691085,-0.0019892170093937828,0.0,244.372,249.55349999999999
2015-09-20,231.1,231.1,232.7,229.9,33150.0,1958.0,1139.4,22.28,94.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025592787774233404,0.0,0.0,0.01052898507170781,0.0,0.0,-0.009884759232541973,0.0,0.0,-0.009159404983494468,0.0,243.384,249.3495
2015-09-21,226.3,231.1,231.6,225.0,53430.0,1967.0,1133.3,20.14,95.89,-0.020988964640843332,0.00458599529860336,-0.005368077307392563,-0.1009815277686671,0.010799580716154132,0.0,-0.01631159209060609,-0.00408789531966732,0.0,0.00704600413723986,0.0008120179090114567,0.0,0.05252243461699172,0.04426433871122801,0.0,0.0032733253449691085,0.00063011974359653,242.282,249.105
2015-09-22,230.0,226.3,233.2,224.1,71550.0,1942.7,1124.8,22.44,96.28,0.016217756283703665,-0.012430781344324097,-0.007528488682502246,0.10813719336407931,0.004058911749281301,0.00458599529860336,0.0,0.012770136145351104,-0.005368077307392563,0.0,-0.0030710890364761363,-0.1009815277686671,0.0,-0.07312510877186203,0.010799580716154132,0.0,0.003772403090544356,241.25,248.892
2015-09-23,229.9,230.0,232.2,228.5,43600.0,1938.8,1130.4,22.13,96.07,-0.0004348771540595304,-0.002009533073514126,0.004966310313917385,-0.01391092659153737,-0.0021835204932241286,-0.012430781344324097,0.0,0.008657626936455082,-0.007528488682502246,0.0,0.012719558438184876,0.10813719336407931,0.0,-0.05423976893699661,0.004058911749281301,0.0,-0.0019892170093937828,240.162,248.667
2015-09-24,233.8,229.9,235.8,229.6,72120.0,1932.2,1154.01,23.47,96.69,0.01682161726883229,-0.0034099748878116815,0.020671281171447033,0.05878885579997383,0.006432892073809088,-0.002009533073514126,0.00458599529860336,-0.0025592787774233404,0.004966310313917385,-0.005368077307392563,0.01052898507170781,-0.01391092659153737,-0.1009815277686671,-0.009884759232541973,-0.0021835204932241286,0.010799580716154132,-0.009159404983494468,239.20399999999998,248.4635
2015-09-25,235.0,233.8,237.6,232.7,61580.0,1931.3,1146.24,23.62,96.27,0.005119465106190774,-0.0004658988048555947,-0.006755813109472425,0.006370800906284285,-0.0043532407055809534,-0.0034099748878116815,-0.012430781344324097,-0.01631159209060609,0.020671281171447033,-0.007528488682502246,0.00704600413723986,0.05878885579997383,0.10813719336407931,0.05252243461699172,0.006432892073809088,0.004058911749281301,0.0032733253449691085,238.34399999999997,248.18850000000003
2015-09-26,234.3,235.0,235.7,232.7,40290.0,1931.3,1146.24,23.62,96.27,-0.002983168630408982,0.0,0.0,0.0,0.0,-0.0004658988048555947,-0.002009533073514126,0.0,-0.006755813109472425,0.004966310313917385,0.0,0.006370800906284285,-0.01391092659153737,0.0,-0.0043532407055809534,-0.0021835204932241286,0.0,237.472,247.903
